"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"395","98.887907","10.9.2.177","157.240.195.56","TLSv1.2","129","15896","Application Data"
"396","98.927603","10.9.2.177","157.240.195.56","TLSv1.2","129","15971","Application Data"
"397","98.952065","10.9.2.177","157.240.195.56","TLSv1.2","129","16046","Application Data"
"398","100.839240","157.240.195.56","10.9.2.177","TLSv1.2","379","152210","Application Data"
"399","100.897446","10.9.2.177","157.240.195.56","TLSv1.2","143","16121","Application Data"
"400","101.081836","157.240.195.56","10.9.2.177","TLSv1.2","322","152535","Application Data"
"401","101.147896","10.9.2.177","157.240.195.56","TLSv1.2","150","16210","Application Data"
"402","102.481602","157.240.195.56","10.9.2.177","TLSv1.2","640","152803","Application Data"
"403","102.490758","10.9.2.177","157.240.195.56","TLSv1.2","146","16306","Application Data"
"404","102.497518","10.9.2.177","157.240.195.56","TLSv1.2","146","16398","Application Data"
"405","102.497738","10.9.2.177","157.240.195.56","TLSv1.2","146","16490","Application Data"
"406","102.497842","10.9.2.177","157.240.195.56","TLSv1.2","148","16582","Application Data"
"407","102.497907","10.9.2.177","157.240.195.56","TLSv1.2","146","16676","Application Data"
"408","102.497967","10.9.2.177","157.240.195.56","TLSv1.2","146","16768","Application Data"
"409","102.498027","10.9.2.177","157.240.195.56","TLSv1.2","146","16860","Application Data"
"410","102.498091","10.9.2.177","157.240.195.56","TLSv1.2","146","16952","Application Data"
"411","102.891535","157.240.195.56","10.9.2.177","TLSv1.2","1368","153389","Application Data"
"412","102.936322","157.240.195.56","10.9.2.177","TLSv1.2","1368","154703","Application Data"
"413","102.954460","10.9.2.177","157.240.195.56","TLSv1.2","150","17044","Application Data"
"414","103.093511","10.9.2.177","157.240.195.56","TLSv1.2","150","17140","Application Data"
"415","103.238012","157.240.195.56","10.9.2.177","TCP","1434","156017","443  >  56568 [ACK] Seq=156017 Ack=17236 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"416","103.238012","157.240.195.56","10.9.2.177","TLSv1.2","132","157397","Application Data"
"417","103.292910","10.9.2.177","157.240.195.56","TLSv1.2","150","17236","Application Data"
"418","103.506749","157.240.195.56","10.9.2.177","TCP","1434","157475","443  >  56568 [ACK] Seq=157475 Ack=17332 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"419","103.506749","157.240.195.56","10.9.2.177","TLSv1.2","116","158855","Application Data"
"420","103.570300","10.9.2.177","157.240.195.56","TLSv1.2","150","17332","Application Data"
"421","103.886722","157.240.195.56","10.9.2.177","TLSv1.2","1368","158917","Application Data"
"422","103.941107","10.9.2.177","157.240.195.56","TLSv1.2","150","17428","Application Data"
"423","104.219370","157.240.195.56","10.9.2.177","TLSv1.2","1400","160231","Application Data"
"424","104.276198","10.9.2.177","157.240.195.56","TLSv1.2","150","17524","Application Data"
"425","104.423153","157.240.195.56","10.9.2.177","TLSv1.2","1432","161577","Application Data"
"426","104.476978","10.9.2.177","157.240.195.56","TLSv1.2","150","17620","Application Data"
"427","104.628140","157.240.195.56","10.9.2.177","TCP","1434","162955","443  >  56568 [ACK] Seq=162955 Ack=17620 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"428","104.628140","157.240.195.56","10.9.2.177","TLSv1.2","84","164335","Application Data"
"429","104.679197","10.9.2.177","157.240.195.56","TLSv1.2","150","17716","Application Data"
"430","104.793757","157.240.195.56","10.9.2.177","TCP","1434","164365","443  >  56568 [ACK] Seq=164365 Ack=17812 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"431","104.793757","157.240.195.56","10.9.2.177","TLSv1.2","132","165745","Application Data"
"432","104.844240","10.9.2.177","157.240.195.56","TLSv1.2","150","17812","Application Data"
"433","105.080927","157.240.195.56","10.9.2.177","TLSv1.2","1384","165823","Application Data"
"434","105.141320","10.9.2.177","157.240.195.56","TLSv1.2","150","17908","Application Data"
"435","105.448113","157.240.195.56","10.9.2.177","TLSv1.2","1304","167153","Application Data"
"436","105.448113","157.240.195.56","10.9.2.177","TLSv1.2","220","168403","Application Data"
"437","105.453727","10.9.2.177","157.240.195.56","TLSv1.2","146","18004","Application Data"
"438","105.459338","10.9.2.177","157.240.195.56","TLSv1.2","146","18096","Application Data"
"439","105.517833","10.9.2.177","157.240.195.56","TLSv1.2","150","18188","Application Data"
"440","105.832628","157.240.195.56","10.9.2.177","TCP","1434","168569","443  >  56568 [ACK] Seq=168569 Ack=18284 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"441","105.832628","157.240.195.56","10.9.2.177","TLSv1.2","100","169949","Application Data"
"442","105.890610","10.9.2.177","157.240.195.56","TLSv1.2","150","18284","Application Data"
"443","106.002549","157.240.195.56","10.9.2.177","TLSv1.2","1416","169995","Application Data"
"444","106.060537","10.9.2.177","157.240.195.56","TLSv1.2","150","18380","Application Data"
"445","106.227048","157.240.195.56","10.9.2.177","TLSv1.2","172","171357","Application Data"
"446","106.227048","157.240.195.56","10.9.2.177","TLSv1.2","1304","171475","Application Data"
"447","106.238157","10.9.2.177","157.240.195.56","TLSv1.2","148","18476","Application Data"
"448","106.299139","10.9.2.177","157.240.195.56","TLSv1.2","150","18570","Application Data"
"449","106.577310","157.240.195.56","10.9.2.177","TLSv1.2","1272","172725","Application Data"
"450","106.628113","10.9.2.177","157.240.195.56","TLSv1.2","150","18666","Application Data"
"451","106.701230","157.240.195.56","10.9.2.177","TLSv1.2","1400","173943","Application Data"
"452","106.749978","10.9.2.177","157.240.195.56","TLSv1.2","150","18762","Application Data"
"453","107.191940","157.240.195.56","10.9.2.177","TLSv1.2","1352","175289","Application Data"
"454","107.239293","10.9.2.177","157.240.195.56","TLSv1.2","150","18858","Application Data"
"455","107.321317","157.240.195.56","10.9.2.177","TLSv1.2","1400","176587","Application Data"
"456","107.370143","10.9.2.177","157.240.195.56","TLSv1.2","150","18954","Application Data"
"457","107.597873","157.240.195.56","10.9.2.177","TLSv1.2","1368","177933","Application Data"
"458","107.650702","10.9.2.177","157.240.195.56","TLSv1.2","150","19050","Application Data"
"459","108.010493","157.240.195.56","10.9.2.177","TLSv1.2","412","179247","Application Data"
"460","108.010493","157.240.195.56","10.9.2.177","TLSv1.2","1384","179605","Application Data"
"461","108.016403","157.240.195.56","10.9.2.177","TCP","1434","180935","443  >  56568 [ACK] Seq=180935 Ack=19146 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"462","108.016403","157.240.195.56","10.9.2.177","TLSv1.2","68","182315","Application Data"
"463","108.065056","10.9.2.177","157.240.195.56","TLSv1.2","143","19146","Application Data"
"464","108.165458","10.9.2.177","157.240.195.56","TLSv1.2","150","19235","Application Data"
"465","108.224803","10.9.2.177","157.240.195.56","TLSv1.2","150","19331","Application Data"
"466","108.377524","157.240.195.56","10.9.2.177","TLSv1.2","1368","182329","Application Data"
"467","108.430501","10.9.2.177","157.240.195.56","TLSv1.2","150","19427","Application Data"
"468","108.552168","157.240.195.56","10.9.2.177","TCP","1434","183643","443  >  56568 [ACK] Seq=183643 Ack=19523 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"469","108.552168","157.240.195.56","10.9.2.177","TLSv1.2","84","185023","Application Data"
"470","108.561108","157.240.195.56","10.9.2.177","TLSv1.2","290","185053","Application Data"
"471","108.571303","10.9.2.177","157.240.195.56","TLSv1.2","146","19523","Application Data"
"472","108.615968","10.9.2.177","157.240.195.56","TLSv1.2","146","19615","Application Data"
"473","108.616130","10.9.2.177","157.240.195.56","TLSv1.2","146","19707","Application Data"
"474","108.682233","10.9.2.177","157.240.195.56","TLSv1.2","150","19799","Application Data"
"475","108.784543","157.240.195.56","10.9.2.177","TLSv1.2","1432","185289","Application Data"
"476","108.843888","10.9.2.177","157.240.195.56","TLSv1.2","150","19895","Application Data"
"477","109.137348","157.240.195.56","10.9.2.177","TCP","1434","186667","443  >  56568 [ACK] Seq=186667 Ack=19991 Win=2132 Len=1380 [TCP segment of a reassembled PDU]"
"478","109.137348","157.240.195.56","10.9.2.177","TLSv1.2","394","188047","Application Data, Application Data"
