"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"543","429.599901","10.9.2.177","157.240.195.56","TCP","1434","32455","56568  >  443 [ACK] Seq=32455 Ack=106165 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"544","429.599901","10.9.2.177","157.240.195.56","TCP","1434","33835","56568  >  443 [ACK] Seq=33835 Ack=106165 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"545","429.599901","10.9.2.177","157.240.195.56","TCP","1434","35215","56568  >  443 [ACK] Seq=35215 Ack=106165 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"546","429.599901","10.9.2.177","157.240.195.56","TCP","1434","36595","56568  >  443 [ACK] Seq=36595 Ack=106165 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"547","429.599901","10.9.2.177","157.240.195.56","TCP","1434","37975","56568  >  443 [ACK] Seq=37975 Ack=106165 Win=258 Len=1380 [TCP segment of a reassembled PDU]"
"548","429.599901","10.9.2.177","157.240.195.56","TLSv1.2","244","39355","Application Data"
"549","429.827229","157.240.195.56","10.9.2.177","TLSv1.2","118","106165","Application Data"
"550","433.663056","157.240.195.56","10.9.2.177","TLSv1.2","374","106229","Application Data"
"551","433.713317","10.9.2.177","157.240.195.56","TLSv1.2","152","39545","Application Data"
"552","435.912385","157.240.195.56","10.9.2.177","TLSv1.2","237","106549","Application Data"
"553","435.915225","10.9.2.177","157.240.195.56","TLSv1.2","146","39643","Application Data"
"554","436.054387","157.240.195.56","10.9.2.177","TLSv1.2","829","106732","Application Data"
"555","436.284516","10.9.2.177","157.240.195.56","TLSv1.2","147","39735","Application Data"
"556","438.779501","157.240.195.56","10.9.2.177","TLSv1.2","774","107507","Application Data"
"557","438.916108","10.9.2.177","157.240.195.56","TLSv1.2","150","39828","Application Data"
"558","438.931380","157.240.195.56","10.9.2.177","TLSv1.2","376","108227","Application Data"
"559","438.985291","157.240.195.56","10.9.2.177","TLSv1.2","195","108549","Application Data"
"560","439.021191","10.9.2.177","157.240.195.56","TLSv1.2","154","39924","Application Data"
"561","439.047079","10.9.2.177","157.240.195.56","TLSv1.2","152","40024","Application Data"
"562","440.223290","157.240.195.56","10.9.2.177","TLSv1.2","317","108690","Application Data"
"563","440.252441","10.9.2.177","157.240.195.56","TLSv1.2","129","40122","Application Data"
"564","440.252642","10.9.2.177","157.240.195.56","TLSv1.2","131","40197","Application Data"
"565","458.747514","10.9.2.177","157.240.195.56","TLSv1.2","124","40274","Application Data"
"566","459.053774","157.240.195.56","10.9.2.177","TLSv1.2","126","108953","Application Data"
"567","467.350488","157.240.195.56","10.9.2.177","TLSv1.2","226","109025","Application Data"
"568","467.353814","10.9.2.177","157.240.195.56","TLSv1.2","149","40344","Application Data"
"569","467.397264","10.9.2.177","157.240.195.56","TLSv1.2","149","40439","Application Data"
"570","475.235127","157.240.195.56","10.9.2.177","TLSv1.2","174","109197","Application Data"
"571","475.238069","10.9.2.177","157.240.195.56","TLSv1.2","149","40534","Application Data"
"572","475.643699","10.9.2.177","157.240.195.56","TLSv1.2","124","40629","Application Data"
"573","475.781425","157.240.195.56","10.9.2.177","TLSv1.2","126","109317","Application Data"
"574","494.174529","10.9.2.177","157.240.195.56","TLSv1.2","124","40699","Application Data"
"575","494.382177","157.240.195.56","10.9.2.177","TLSv1.2","126","109389","Application Data"
"576","514.032301","10.9.2.177","157.240.195.56","TLSv1.2","124","40769","Application Data"
"577","514.171622","157.240.195.56","10.9.2.177","TLSv1.2","126","109461","Application Data"
"578","532.431007","10.9.2.177","157.240.195.56","TLSv1.2","124","40839","Application Data"
"579","532.728729","157.240.195.56","10.9.2.177","TLSv1.2","126","109533","Application Data"
"580","535.855508","157.240.195.56","10.9.2.177","TLSv1.2","845","109605","Application Data"
