"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"287","384.602487","157.240.195.56","10.100.102.220","TLSv1.2","842","117355","Application Data"
"288","384.656515","10.100.102.220","157.240.195.56","TLSv1.2","143","12485","Application Data"
"289","385.220601","157.240.195.56","10.100.102.220","TLSv1.2","181","118143","Application Data"
"290","385.223229","10.100.102.220","157.240.195.56","TLSv1.2","147","12574","Application Data"
"291","392.371890","157.240.195.56","10.100.102.220","TLSv1.2","296","118270","Application Data"
"292","392.460574","10.100.102.220","157.240.195.56","TLSv1.2","147","12667","Application Data"
"293","394.466245","157.240.195.56","10.100.102.220","TLSv1.2","296","118512","Application Data"
"294","394.519532","10.100.102.220","157.240.195.56","TLSv1.2","147","12760","Application Data"
"295","396.066572","157.240.195.56","10.100.102.220","TLSv1.2","594","118754","Application Data"
"296","396.084059","10.100.102.220","157.240.195.56","TLSv1.2","148","12853","Application Data"
"297","396.084375","10.100.102.220","157.240.195.56","TLSv1.2","148","12947","Application Data"
"298","396.093603","10.100.102.220","157.240.195.56","TLSv1.2","129","13041","Application Data"
"299","396.127156","10.100.102.220","157.240.195.56","TLSv1.2","129","13116","Application Data"
"300","396.669600","10.100.102.220","157.240.195.56","TLSv1.2","123","13191","Application Data"
"301","396.908757","157.240.195.56","10.100.102.220","TLSv1.2","125","119294","Application Data"
"302","396.908757","157.240.195.56","10.100.102.220","TCP","1446","119365","443  >  61454 [ACK] Seq=119365 Ack=13260 Win=469 Len=1392 [TCP segment of a reassembled PDU]"
"303","396.908757","157.240.195.56","10.100.102.220","TLSv1.2","175","120757","Application Data"
"304","396.909128","157.240.195.56","10.100.102.220","TCP","1446","120878","443  >  61454 [ACK] Seq=120878 Ack=13260 Win=469 Len=1392 [TCP segment of a reassembled PDU]"
"305","396.909128","157.240.195.56","10.100.102.220","TLSv1.2","1257","122270","Application Data"
"306","396.919012","157.240.195.56","10.100.102.220","TLSv1.2","1446","124865","[TCP Previous segment not captured] , Ignored Unknown Record"
"307","396.919012","157.240.195.56","10.100.102.220","TLSv1.2","1356","126257","Ignored Unknown Record"
"308","396.921142","157.240.195.56","10.100.102.220","TCP","1446","127559","443  >  61454 [ACK] Seq=127559 Ack=13260 Win=469 Len=1392 [TCP segment of a reassembled PDU]"
"309","396.921142","157.240.195.56","10.100.102.220","TCP","1446","128951","443  >  61454 [PSH, ACK] Seq=128951 Ack=13260 Win=469 Len=1392 [TCP segment of a reassembled PDU]"
"310","396.921142","157.240.195.56","10.100.102.220","TLSv1.2","1446","130343","Application Data"
"311","396.921142","157.240.195.56","10.100.102.220","TCP","1446","131735","443  >  61454 [PSH, ACK] Seq=131735 Ack=13260 Win=469 Len=1392 [TCP segment of a reassembled PDU]"
"312","396.925668","157.240.195.56","10.100.102.220","TLSv1.2","1446","133127","Application Data"
"313","396.925668","157.240.195.56","10.100.102.220","TLSv1.2","1062","134519","Application Data"
"314","397.007352","10.100.102.220","157.240.195.56","TLSv1.2","143","13260","[TCP ACKed unseen segment] , Application Data"
"315","397.452858","157.240.195.56","10.100.102.220","TLSv1.2","181","135527","Application Data"
"316","397.455178","10.100.102.220","157.240.195.56","TLSv1.2","147","13349","Application Data"
"317","406.845913","157.240.195.56","10.100.102.220","TLSv1.2","327","135654","Application Data"
"318","406.936980","10.100.102.220","157.240.195.56","TLSv1.2","143","13442","Application Data"
"319","407.335721","157.240.195.56","10.100.102.220","TLSv1.2","181","135927","Application Data"
"320","407.337488","10.100.102.220","157.240.195.56","TLSv1.2","147","13531","Application Data"
"321","413.326696","157.240.195.56","10.100.102.220","TLSv1.2","295","136054","Application Data"
"322","413.415240","10.100.102.220","157.240.195.56","TLSv1.2","143","13624","Application Data"
"323","413.713131","157.240.195.56","10.100.102.220","TLSv1.2","181","136295","Application Data"
"324","413.715948","10.100.102.220","157.240.195.56","TLSv1.2","147","13713","Application Data"
"325","421.842394","10.100.102.220","157.240.195.56","TLSv1.2","123","13806","Application Data"
"326","422.075862","157.240.195.56","10.100.102.220","TLSv1.2","125","136422","Application Data"
