"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"114","309.910938","157.240.195.56","10.100.102.220","TLSv1.2","131","11891","Application Data"
"115","310.392235","157.240.195.56","10.100.102.220","TLSv1.2","835","11968","Application Data"
"116","310.493744","10.100.102.220","157.240.195.56","TLSv1.2","144","6291","Application Data"
"117","310.550372","10.100.102.220","157.240.195.56","TLSv1.2","156","6381","Application Data"
"118","310.726511","157.240.195.56","10.100.102.220","TLSv1.2","143","12749","Application Data"
"119","319.689882","157.240.195.56","10.100.102.220","TLSv1.2","133","12838","Application Data"
"120","320.515753","10.100.102.220","157.240.195.56","TCP","1446","6483","61454  >  443 [ACK] Seq=6483 Ack=12917 Win=516 Len=1392 [TCP segment of a reassembled PDU]"
"121","320.515753","10.100.102.220","157.240.195.56","TLSv1.2","332","7875","Application Data"
"122","320.751753","157.240.195.56","10.100.102.220","TLSv1.2","117","12917","Application Data"
"123","329.683215","157.240.195.56","10.100.102.220","TLSv1.2","133","12980","Application Data"
"124","330.400054","157.240.195.56","10.100.102.220","TLSv1.2","332","13059","Application Data"
"125","330.417976","10.100.102.220","157.240.195.56","TLSv1.2","126","8153","Application Data"
"126","330.657071","157.240.195.56","10.100.102.220","TLSv1.2","131","13337","Application Data"
"127","331.086293","157.240.195.56","10.100.102.220","TLSv1.2","835","13414","Application Data"
"128","331.274425","10.100.102.220","157.240.195.56","TLSv1.2","144","8225","Application Data"
"129","331.835676","157.240.195.56","10.100.102.220","TLSv1.2","183","14195","Application Data"
"130","331.837738","10.100.102.220","157.240.195.56","TLSv1.2","148","8315","Application Data"
"131","333.213546","10.100.102.220","157.240.195.56","TLSv1.2","113","8409","Application Data"
"132","336.064343","157.240.195.56","10.100.102.220","TLSv1.2","845","14324","Application Data"
"133","336.259452","10.100.102.220","157.240.195.56","TLSv1.2","147","8468","Application Data"
"134","336.301128","157.240.195.56","10.100.102.220","TLSv1.2","861","15115","Application Data"
"135","336.350713","157.240.195.56","10.100.102.220","TLSv1.2","172","15922","Application Data"
"136","336.352992","10.100.102.220","157.240.195.56","TLSv1.2","148","8561","Application Data"
"137","336.465369","10.100.102.220","157.240.195.56","TLSv1.2","147","8655","Application Data"
"138","336.580972","157.240.195.56","10.100.102.220","TLSv1.2","172","16040","Application Data"
"139","336.584360","10.100.102.220","157.240.195.56","TLSv1.2","148","8748","Application Data"
"140","337.303647","157.240.195.56","10.100.102.220","TLSv1.2","171","16158","Application Data"
"141","337.306054","10.100.102.220","157.240.195.56","TLSv1.2","146","8842","Application Data"
"142","339.570848","10.100.102.220","157.240.195.56","TLSv1.2","123","8934","Application Data"
"143","339.573256","157.240.195.56","10.100.102.220","TLSv1.2","450","16275","Application Data"
"144","339.610705","10.100.102.220","157.240.195.56","TLSv1.2","129","9003","Application Data"
"145","339.650740","10.100.102.220","157.240.195.56","TLSv1.2","129","9078","Application Data"
"146","340.035500","157.240.195.56","10.100.102.220","TLSv1.2","125","16671","Application Data"
"147","341.202334","157.240.195.56","10.100.102.220","TLSv1.2","867","16742","Application Data"
"148","341.262580","10.100.102.220","157.240.195.56","TLSv1.2","144","9153","Application Data"
"149","350.422080","157.240.195.56","10.100.102.220","TLSv1.2","183","17555","Application Data"
"150","350.459061","10.100.102.220","157.240.195.56","TLSv1.2","148","9243","Application Data"
"151","352.598024","10.100.102.220","157.240.195.56","TLSv1.2","113","9337","Application Data"
"152","365.885241","157.240.195.56","10.100.102.220","TLSv1.2","149","17684","Application Data"
